DATABASE_ID,NAME,SET,CLASS,COST,RARITY,TYPE,INGAME_ID
2783,Druid of the Saber,The Grand Tournament,DRUID,2,COMMON,MINION,AT_042
2788,Knight of the Wild,The Grand Tournament,DRUID,7,RARE,MINION,AT_041
2786,Wildwalker,The Grand Tournament,DRUID,4,COMMON,MINION,AT_040
2780,Savage Combatant,The Grand Tournament,DRUID,4,RARE,MINION,AT_039
2782,Darnassus Aspirant,The Grand Tournament,DRUID,2,RARE,MINION,AT_038
2792,Living Roots,The Grand Tournament,DRUID,1,COMMON,SPELL,AT_037
2484,Lock and Load,The Grand Tournament,HUNTER,2,EPIC,SPELL,AT_061
2483,Ball of Spiders,The Grand Tournament,HUNTER,6,RARE,SPELL,AT_062
2633,Acidmaw,The Grand Tournament,HUNTER,7,LEGENDARY,MINION,AT_063
2521,Pit Fighter,The Grand Tournament,NEUTRAL,5,COMMON,MINION,AT_101
2641,Bear Trap,The Grand Tournament,HUNTER,2,COMMON,SPELL,AT_060
2598,Kodorider,The Grand Tournament,NEUTRAL,6,EPIC,MINION,AT_099
2727,Eadric the Pure,The Grand Tournament,PALADIN,7,LEGENDARY,MINION,AT_081
2486,Lowly Squire,The Grand Tournament,NEUTRAL,1,COMMON,MINION,AT_082
2533,Dragonhawk Rider,The Grand Tournament,NEUTRAL,3,COMMON,MINION,AT_083
2577,Lance Carrier,The Grand Tournament,NEUTRAL,2,COMMON,MINION,AT_084
2488,Maiden of the Lake,The Grand Tournament,NEUTRAL,4,COMMON,MINION,AT_085
2576,Saboteur,The Grand Tournament,NEUTRAL,3,RARE,MINION,AT_086
2517,Garrison Commander,The Grand Tournament,NEUTRAL,2,EPIC,MINION,AT_080
2490,Argent Horserider,The Grand Tournament,NEUTRAL,3,COMMON,MINION,AT_087
2495,Boneguard Lieutenant,The Grand Tournament,NEUTRAL,2,COMMON,MINION,AT_089
2818,Gadgetzan Jouster,The Grand Tournament,NEUTRAL,1,COMMON,MINION,AT_133
2575,Tournament Medic,The Grand Tournament,NEUTRAL,4,COMMON,MINION,AT_091
2594,Ice Rager,The Grand Tournament,NEUTRAL,3,COMMON,MINION,AT_092
2503,Silver Hand Regent,The Grand Tournament,NEUTRAL,3,COMMON,MINION,AT_100
2580,Flame Juggler,The Grand Tournament,NEUTRAL,2,COMMON,MINION,AT_094
2491,Mogor's Champion,The Grand Tournament,NEUTRAL,6,RARE,MINION,AT_088
2579,Silent Knight,The Grand Tournament,NEUTRAL,3,COMMON,MINION,AT_095
2726,Mysterious Challenger,The Grand Tournament,PALADIN,6,EPIC,MINION,AT_079
2720,Argent Lance,The Grand Tournament,PALADIN,2,RARE,WEAPON,AT_077
2634,Dreadscale,The Grand Tournament,HUNTER,3,LEGENDARY,MINION,AT_063t
2729,Bash,The Grand Tournament,WARRIOR,3,COMMON,SPELL,AT_064
2756,King's Defender,The Grand Tournament,WARRIOR,3,RARE,WEAPON,AT_065
2711,Orgrimmar Aspirant,The Grand Tournament,WARRIOR,3,COMMON,MINION,AT_066
2753,Magnataur Alpha,The Grand Tournament,WARRIOR,4,EPIC,MINION,AT_067
2754,Bolster,The Grand Tournament,WARRIOR,2,COMMON,SPELL,AT_068
2654,Enter the Coliseum,The Grand Tournament,PALADIN,6,EPIC,SPELL,AT_078
2733,Sparring Partner,The Grand Tournament,WARRIOR,2,RARE,MINION,AT_069
2758,Alexstrasza's Champion,The Grand Tournament,WARRIOR,2,RARE,MINION,AT_071
2760,Varian Wrynn,The Grand Tournament,WARRIOR,10,LEGENDARY,MINION,AT_072
2648,Competitive Spirit,The Grand Tournament,PALADIN,1,RARE,SPELL,AT_073
2717,Seal of Champions,The Grand Tournament,PALADIN,3,COMMON,SPELL,AT_074
2515,Warhorse Trainer,The Grand Tournament,PALADIN,3,COMMON,MINION,AT_075
2655,Murloc Knight,The Grand Tournament,PALADIN,4,COMMON,MINION,AT_076
2757,Skycap'n Kragg,The Grand Tournament,NEUTRAL,7,LEGENDARY,MINION,AT_070
2500,Clockwork Knight,The Grand Tournament,NEUTRAL,5,COMMON,MINION,AT_096
2532,Frigid Snobold,The Grand Tournament,NEUTRAL,4,COMMON,MINION,AT_093
2573,Sideshow Spelleater,The Grand Tournament,NEUTRAL,6,EPIC,MINION,AT_098
2499,Tournament Attendee,The Grand Tournament,NEUTRAL,1,COMMON,MINION,AT_097
3015,Entomb,The League of Explorers,PRIEST,6,COMMON,SPELL,LOE_104
2901,Jeweled Scarab,The League of Explorers,NEUTRAL,2,COMMON,MINION,LOE_029
2899,Sacred Trial,The League of Explorers,PALADIN,1,COMMON,SPELL,LOE_027
2898,Anyfin Can Happen,The League of Explorers,PALADIN,10,RARE,SPELL,LOE_026
2895,Dark Peddler,The League of Explorers,WARLOCK,2,COMMON,MINION,LOE_023
2894,Fierce Monkey,The League of Explorers,WARRIOR,3,COMMON,MINION,LOE_022
2893,Dart Trap,The League of Explorers,HUNTER,2,COMMON,SPELL,LOE_021
2892,Desert Camel,The League of Explorers,HUNTER,3,COMMON,MINION,LOE_020
2964,Arch-Thief Rafaam,The League of Explorers,NEUTRAL,9,LEGENDARY,MINION,LOE_092
2890,Tunnel Trogg,The League of Explorers,SHAMAN,1,COMMON,MINION,LOE_018
2889,Keeper of Uldaman,The League of Explorers,PALADIN,4,COMMON,MINION,LOE_017
2884,Tomb Pillager,The League of Explorers,ROGUE,4,COMMON,MINION,LOE_012
2883,Reno Jackson,The League of Explorers,NEUTRAL,6,LEGENDARY,MINION,LOE_011
2882,Pit Snake,The League of Explorers,ROGUE,1,COMMON,MINION,LOE_010
2881,Obsidian Destroyer,The League of Explorers,WARRIOR,7,COMMON,MINION,LOE_009
2879,Curse of Rafaam,The League of Explorers,WARLOCK,2,COMMON,SPELL,LOE_007
2878,Museum Curator,The League of Explorers,PRIEST,2,COMMON,MINION,LOE_006
2875,Ethereal Conjurer,The League of Explorers,MAGE,5,COMMON,MINION,LOE_003
2874,Forgotten Torch,The League of Explorers,MAGE,3,COMMON,SPELL,LOE_002
2888,Rumbling Elemental,The League of Explorers,SHAMAN,4,COMMON,MINION,LOE_016
2911,Gorillabot A-3,The League of Explorers,NEUTRAL,4,COMMON,MINION,LOE_039
2891,Unearthed Raptor,The League of Explorers,ROGUE,3,RARE,MINION,LOE_019
2919,Tomb Spider,The League of Explorers,NEUTRAL,4,COMMON,MINION,LOE_047
2918,Huge Toad,The League of Explorers,NEUTRAL,2,COMMON,MINION,LOE_046
9107,Eerie Statue,The League of Explorers,NEUTRAL,4,RARE,MINION,LOE_107
9081,Ancient Shade,The League of Explorers,NEUTRAL,4,RARE,MINION,LOE_110
2999,Excavated Evil,The League of Explorers,PRIEST,5,RARE,SPELL,LOE_111
3007,Everyfin is Awesome,The League of Explorers,SHAMAN,7,RARE,SPELL,LOE_113
13335,Raven Idol,The League of Explorers,DRUID,1,COMMON,SPELL,LOE_115
13334,Reliquary Seeker,The League of Explorers,WARLOCK,1,RARE,MINION,LOE_116
35025,Cursed Blade,The League of Explorers,WARRIOR,1,RARE,WEAPON,LOE_118
36111,Animated Armor,The League of Explorers,MAGE,4,RARE,MINION,LOE_119
13879,Murloc Tinyfin,The League of Explorers,NEUTRAL,0,COMMON,MINION,LOEA10_3
3001,Explorer's Hat,The League of Explorers,HUNTER,2,RARE,SPELL,LOE_105
2958,Summoning Stone,The League of Explorers,NEUTRAL,5,RARE,MINION,LOE_086
2961,Wobbling Runts,The League of Explorers,NEUTRAL,6,RARE,MINION,LOE_089
2922,Mounted Raptor,The League of Explorers,DRUID,3,COMMON,MINION,LOE_050
2923,Jungle Moonkin,The League of Explorers,DRUID,4,RARE,MINION,LOE_051
2925,Djinni of Zephyrs,The League of Explorers,NEUTRAL,5,EPIC,MINION,LOE_053
2910,Naga Sea Witch,The League of Explorers,NEUTRAL,8,EPIC,MINION,LOE_038
2945,Fossilized Devilsaur,The League of Explorers,NEUTRAL,8,COMMON,MINION,LOE_073
2948,Sir Finley Mrrgglton,The League of Explorers,NEUTRAL,1,LEGENDARY,MINION,LOE_076
2949,Brann Bronzebeard,The League of Explorers,NEUTRAL,3,LEGENDARY,MINION,LOE_077
2951,Elise Starseeker,The League of Explorers,NEUTRAL,4,LEGENDARY,MINION,LOE_079
2933,Anubisath Sentinel,The League of Explorers,NEUTRAL,5,COMMON,MINION,LOE_061
46596,Duskhaven Hunter,The Witchwood,HUNTER,3,RARE,MINION,GIL_200
46598,Pumpkin Peasant,The Witchwood,NEUTRAL,3,COMMON,MINION,GIL_201
46601,Gilnean Royal Guard,The Witchwood,NEUTRAL,8,RARE,MINION,GIL_202
46621,Rebuke,The Witchwood,PALADIN,2,COMMON,SPELL,GIL_203
46634,Phantom Militia,The Witchwood,NEUTRAL,3,RARE,MINION,GIL_207
46661,Ravencaller,The Witchwood,NEUTRAL,3,COMMON,MINION,GIL_212
46665,Tanglefur Mystic,The Witchwood,NEUTRAL,3,COMMON,MINION,GIL_213
46887,Hagatha the Witch,The Witchwood,SHAMAN,8,LEGENDARY,HERO,GIL_504
46903,Bewitched Guardian,The Witchwood,DRUID,5,RARE,MINION,GIL_507
46904,Duskbat,The Witchwood,WARLOCK,3,COMMON,MINION,GIL_508
46908,Mistwraith,The Witchwood,ROGUE,4,RARE,MINION,GIL_510
46936,Ratcatcher,The Witchwood,WARLOCK,3,EPIC,MINION,GIL_515
46940,Wing Blast,The Witchwood,HUNTER,4,RARE,SPELL,GIL_518
46988,Wyrmguard,The Witchwood,NEUTRAL,7,COMMON,MINION,GIL_526
46991,Felsoul Inquisitor,The Witchwood,NEUTRAL,4,COMMON,MINION,GIL_527
46992,Swift Messenger,The Witchwood,NEUTRAL,4,COMMON,MINION,GIL_528
46897,Cheap Shot,The Witchwood,ROGUE,2,COMMON,SPELL,GIL_506
46950,Lost Spirit,The Witchwood,NEUTRAL,2,COMMON,MINION,GIL_513
47063,Wispering Woods,The Witchwood,DRUID,4,EPIC,SPELL,GIL_553
46998,Witch's Apprentice,The Witchwood,SHAMAN,1,COMMON,MINION,GIL_531
47694,Blood Witch,The Witchwood,WARLOCK,4,RARE,MINION,GIL_693
47692,Archmage Arugal,The Witchwood,MAGE,2,LEGENDARY,MINION,GIL_691
47625,WANTED!,The Witchwood,ROGUE,4,EPIC,SPELL,GIL_687
47614,Paragon of Light,The Witchwood,PALADIN,3,RARE,MINION,GIL_685
47607,Marsh Drake,The Witchwood,NEUTRAL,3,COMMON,MINION,GIL_683
47606,Muck Hunter,The Witchwood,NEUTRAL,5,EPIC,MINION,GIL_682
49502,Nightmare Amalgam,The Witchwood,NEUTRAL,3,EPIC,MINION,GIL_681
47602,Walnut Sprite,The Witchwood,NEUTRAL,3,COMMON,MINION,GIL_680
47696,Prince Liam,The Witchwood,PALADIN,5,LEGENDARY,MINION,GIL_694
47600,Ghost Light Angler,The Witchwood,SHAMAN,2,COMMON,MINION,GIL_678
47594,Spectral Cutlass,The Witchwood,ROGUE,4,EPIC,WEAPON,GIL_672
47557,Rotten Applebaum,The Witchwood,NEUTRAL,5,COMMON,MINION,GIL_667
47555,Curse of Weakness,The Witchwood,WARLOCK,2,RARE,SPELL,GIL_665
47554,Vex Crow,The Witchwood,MAGE,4,COMMON,MINION,GIL_664
47553,Witchwood Apple,The Witchwood,DRUID,2,COMMON,SPELL,GIL_663
47549,Divine Hymn,The Witchwood,PRIEST,2,COMMON,SPELL,GIL_661
47520,Splintergraft,The Witchwood,DRUID,8,LEGENDARY,MINION,GIL_658
47516,Festeroot Hulk,The Witchwood,WARRIOR,5,RARE,MINION,GIL_655
47599,Face Collector,The Witchwood,ROGUE,3,LEGENDARY,MINION,GIL_677
47799,Pick Pocket,The Witchwood,ROGUE,2,RARE,SPELL,GIL_696
47819,Duskfallen Aviana,The Witchwood,DRUID,5,LEGENDARY,MINION,GIL_800
47821,Snap Freeze,The Witchwood,MAGE,2,COMMON,SPELL,GIL_801
48832,Hidden Wisdom,The Witchwood,PALADIN,1,EPIC,SPELL,GIL_903
48585,Cutthroat Buccaneer,The Witchwood,ROGUE,3,COMMON,MINION,GIL_902
48560,Lady in White,The Witchwood,PRIEST,6,LEGENDARY,MINION,GIL_840
48393,Blazing Invocation,The Witchwood,SHAMAN,1,RARE,SPELL,GIL_836
48360,Squashling,The Witchwood,PRIEST,2,COMMON,MINION,GIL_835
48286,Forest Guide,The Witchwood,DRUID,4,RARE,MINION,GIL_833
48201,Dire Frenzy,The Witchwood,HUNTER,4,COMMON,SPELL,GIL_828
48199,Blink Fox,The Witchwood,ROGUE,3,COMMON,MINION,GIL_827
48156,Lord Godfrey,The Witchwood,WARLOCK,7,LEGENDARY,MINION,GIL_825
48111,Shudderwock,The Witchwood,SHAMAN,9,LEGENDARY,MINION,GIL_820
48110,Witch's Cauldron,The Witchwood,NEUTRAL,3,EPIC,MINION,GIL_819
48107,The Glass Knight,The Witchwood,PALADIN,4,LEGENDARY,MINION,GIL_817
48106,Swamp Dragon Egg,The Witchwood,NEUTRAL,1,COMMON,MINION,GIL_816
48039,Baleful Banker,The Witchwood,NEUTRAL,2,EPIC,MINION,GIL_815
48002,Vivid Nightmare,The Witchwood,PRIEST,3,EPIC,SPELL,GIL_813
47895,Unpowered Steambot,The Witchwood,NEUTRAL,4,COMMON,MINION,GIL_809
47873,Bogshaper,The Witchwood,SHAMAN,7,EPIC,MINION,GIL_807
47836,Coffin Crasher,The Witchwood,PRIEST,6,RARE,MINION,GIL_805
47825,Militia Commander,The Witchwood,WARRIOR,4,RARE,MINION,GIL_803
47515,Warpath,The Witchwood,WARRIOR,2,COMMON,SPELL,GIL_654
46994,Spellshifter,The Witchwood,NEUTRAL,2,COMMON,MINION,GIL_529
47511,Woodcutter's Axe,The Witchwood,WARRIOR,2,COMMON,WEAPON,GIL_653
47458,Chief Inspector,The Witchwood,NEUTRAL,5,RARE,MINION,GIL_648
47134,Sandbinder,The Witchwood,NEUTRAL,4,EPIC,MINION,GIL_581
47133,Town Crier,The Witchwood,WARRIOR,1,EPIC,MINION,GIL_580
47131,Countess Ashmore,The Witchwood,NEUTRAL,7,LEGENDARY,MINION,GIL_578
47128,Rat Trap,The Witchwood,HUNTER,2,EPIC,SPELL,GIL_577
47117,Witching Hour,The Witchwood,DRUID,3,RARE,SPELL,GIL_571
47085,Deathweb Spider,The Witchwood,WARLOCK,5,EPIC,MINION,GIL_565
47078,Vilebrood Skitterer,The Witchwood,HUNTER,5,COMMON,MINION,GIL_562
47077,Blackwald Pixie,The Witchwood,NEUTRAL,3,COMMON,MINION,GIL_561
47138,Totem Cruncher,The Witchwood,SHAMAN,4,EPIC,MINION,GIL_583
47072,Swamp Leech,The Witchwood,NEUTRAL,1,COMMON,MINION,GIL_558
46874,Azalina Soulthief,The Witchwood,NEUTRAL,7,LEGENDARY,MINION,GIL_198
47055,"Toki, Time-Tinker",The Witchwood,MAGE,6,LEGENDARY,MINION,GIL_549
47054,Book of Specters,The Witchwood,MAGE,2,EPIC,SPELL,GIL_548
47053,Darius Crowley,The Witchwood,WARRIOR,5,LEGENDARY,MINION,GIL_547
47051,Ghostly Charger,The Witchwood,PALADIN,5,COMMON,MINION,GIL_545
47033,Dark Possession,The Witchwood,WARLOCK,1,RARE,SPELL,GIL_543
47016,Deadly Arsenal,The Witchwood,WARRIOR,6,EPIC,SPELL,GIL_537
47014,Hench-Clan Thug,The Witchwood,NEUTRAL,3,COMMON,MINION,GIL_534
47071,Cursed Castaway,The Witchwood,ROGUE,6,RARE,MINION,GIL_557
47142,Witchwood Piper,The Witchwood,NEUTRAL,4,RARE,MINION,GIL_584
47152,Earthen Might,The Witchwood,SHAMAN,2,RARE,SPELL,GIL_586
47201,Silver Sword,The Witchwood,PALADIN,8,RARE,WEAPON,GIL_596
47439,Clockwork Automaton,The Witchwood,NEUTRAL,5,COMMON,MINION,GIL_646
47438,Bonfire Elemental,The Witchwood,MAGE,5,RARE,MINION,GIL_645
47429,Curio Collector,The Witchwood,MAGE,5,RARE,MINION,GIL_640
47423,Ferocious Howl,The Witchwood,DRUID,3,COMMON,SPELL,GIL_637
47416,Cathedral Gargoyle,The Witchwood,PALADIN,2,EPIC,MINION,GIL_635
47405,Bellringer Sentry,The Witchwood,PALADIN,4,RARE,MINION,GIL_634
47348,Night Prowler,The Witchwood,NEUTRAL,4,RARE,MINION,GIL_624
47346,Witchwood Grizzly,The Witchwood,NEUTRAL,5,RARE,MINION,GIL_623
47343,Lifedrinker,The Witchwood,NEUTRAL,4,RARE,MINION,GIL_622
47298,Dollmaster Dorian,The Witchwood,NEUTRAL,5,LEGENDARY,MINION,GIL_620
47295,Glinda Crowskin,The Witchwood,WARLOCK,6,LEGENDARY,MINION,GIL_618
47292,Splitting Festeroot,The Witchwood,NEUTRAL,8,EPIC,MINION,GIL_616
47287,Voodoo Doll,The Witchwood,NEUTRAL,3,EPIC,MINION,GIL_614
47262,Witchwood Imp,The Witchwood,WARLOCK,1,COMMON,MINION,GIL_608
47930,Hunting Mastiff,The Witchwood,HUNTER,2,COMMON,MINION,GIL_607t
47256,Toxmonger,The Witchwood,HUNTER,4,EPIC,MINION,GIL_607
47241,Scaleworm,The Witchwood,NEUTRAL,4,RARE,MINION,GIL_601
47222,Zap!,The Witchwood,SHAMAN,0,COMMON,SPELL,GIL_600
47211,Tess Greymane,The Witchwood,ROGUE,8,LEGENDARY,MINION,GIL_598
47488,Houndmaster Shaw,The Witchwood,HUNTER,4,LEGENDARY,MINION,GIL_650
46864,Fiendish Circle,The Witchwood,WARLOCK,4,COMMON,SPELL,GIL_191
48902,Carrion Drake,The Witchwood,HUNTER,5,RARE,MINION,GIL_905
46859,Druid of the Scythe,The Witchwood,DRUID,3,COMMON,MINION,GIL_188
46862,Nightscale Matriarch,The Witchwood,PRIEST,7,RARE,MINION,GIL_190
46650,Rabid Worgen,The Witchwood,WARRIOR,3,COMMON,MINION,GIL_113
46654,Arcane Keysmith,The Witchwood,MAGE,4,EPIC,MINION,GIL_116
46656,Deranged Doctor,The Witchwood,NEUTRAL,8,COMMON,MINION,GIL_118
46658,Cauldron Elemental,The Witchwood,NEUTRAL,8,COMMON,MINION,GIL_119
46659,Furious Ettin,The Witchwood,NEUTRAL,7,COMMON,MINION,GIL_120
46660,Darkmire Moonkin,The Witchwood,NEUTRAL,7,COMMON,MINION,GIL_121
46667,Mossy Horror,The Witchwood,NEUTRAL,6,EPIC,MINION,GIL_124
46674,Mad Hatter,The Witchwood,NEUTRAL,4,RARE,MINION,GIL_125
46655,Worgen Abomination,The Witchwood,NEUTRAL,7,EPIC,MINION,GIL_117
46694,Holy Water,The Witchwood,PRIEST,5,RARE,SPELL,GIL_134
46706,Chameleos,The Witchwood,PRIEST,1,LEGENDARY,MINION,GIL_142
46710,Vicious Scalehide,The Witchwood,NEUTRAL,2,COMMON,MINION,GIL_143
46713,Sound the Bells!,The Witchwood,PALADIN,2,COMMON,SPELL,GIL_145
46715,Cinderstorm,The Witchwood,MAGE,3,RARE,SPELL,GIL_147
46721,Blackhowl Gunspire,The Witchwood,WARRIOR,7,LEGENDARY,MINION,GIL_152
46725,Redband Wasp,The Witchwood,WARRIOR,2,RARE,MINION,GIL_155
46678,Emeriss,The Witchwood,HUNTER,10,LEGENDARY,MINION,GIL_128
46737,Quartz Elemental,The Witchwood,PRIEST,5,COMMON,MINION,GIL_156
38795,Doomcaller,Whispers of the Old Gods,NEUTRAL,8,RARE,MINION,OG_255
38797,Spawn of N'Zoth,Whispers of the Old Gods,NEUTRAL,3,COMMON,MINION,OG_256
38825,Southsea Squidface,Whispers of the Old Gods,ROGUE,4,COMMON,MINION,OG_267
38832,Scaled Nightmare,Whispers of the Old Gods,NEUTRAL,6,EPIC,MINION,OG_271
38833,Twilight Summoner,Whispers of the Old Gods,NEUTRAL,4,EPIC,MINION,OG_272
38859,Beckoner of Evil,Whispers of the Old Gods,NEUTRAL,2,COMMON,MINION,OG_281
38848,Blood Warriors,Whispers of the Old Gods,WARRIOR,3,EPIC,SPELL,OG_276
38857,C'Thun,Whispers of the Old Gods,NEUTRAL,10,LEGENDARY,MINION,OG_280
38861,Blade of C'Thun,Whispers of the Old Gods,ROGUE,9,EPIC,MINION,OG_282
38863,C'Thun's Chosen,Whispers of the Old Gods,NEUTRAL,4,COMMON,MINION,OG_283
38864,Twilight Geomancer,Whispers of the Old Gods,NEUTRAL,2,COMMON,MINION,OG_284
38792,Eater of Secrets,Whispers of the Old Gods,NEUTRAL,4,RARE,MINION,OG_254
38843,Stand Against Darkness,Whispers of the Old Gods,PALADIN,5,COMMON,SPELL,OG_273
38784,Infested Tauren,Whispers of the Old Gods,NEUTRAL,4,COMMON,MINION,OG_249
38740,Selfless Hero,Whispers of the Old Gods,PALADIN,1,RARE,MINION,OG_221
38781,Twisted Worgen,Whispers of the Old Gods,NEUTRAL,2,COMMON,MINION,OG_247
38774,Possessed Villager,Whispers of the Old Gods,WARLOCK,1,COMMON,MINION,OG_241
38770,DOOM!,Whispers of the Old Gods,WARLOCK,10,EPIC,SPELL,OG_239
38764,Darkshire Alchemist,Whispers of the Old Gods,PRIEST,5,COMMON,MINION,OG_234
38758,"Ragnaros, Lightlord",Whispers of the Old Gods,PALADIN,8,LEGENDARY,MINION,OG_229
38749,Divine Strength,Whispers of the Old Gods,PALADIN,1,COMMON,SPELL,OG_223
38745,Rallying Blade,Whispers of the Old Gods,PALADIN,3,RARE,WEAPON,OG_222
38868,Twilight Elder,Whispers of the Old Gods,NEUTRAL,3,COMMON,MINION,OG_286
38739,Malkorok,Whispers of the Old Gods,WARRIOR,7,LEGENDARY,MINION,OG_220
38738,Bloodhoof Brave,Whispers of the Old Gods,WARRIOR,4,COMMON,MINION,OG_218
38734,Infested Wolf,Whispers of the Old Gods,HUNTER,4,RARE,MINION,OG_216
38727,Call of the Wild,Whispers of the Old Gods,HUNTER,8,EPIC,SPELL,OG_211
38722,Hallazeal the Ascended,Whispers of the Old Gods,SHAMAN,5,LEGENDARY,MINION,OG_209
38725,Faceless Summoner,Whispers of the Old Gods,MAGE,6,COMMON,MINION,OG_207
38782,Am'gam Rager,Whispers of the Old Gods,NEUTRAL,3,COMMON,MINION,OG_248
38873,Ancient Harbinger,Whispers of the Old Gods,NEUTRAL,6,EPIC,MINION,OG_290
38910,Princess Huhuran,Whispers of the Old Gods,HUNTER,5,LEGENDARY,MINION,OG_309
38875,Forlorn Stalker,Whispers of the Old Gods,HUNTER,3,RARE,MINION,OG_292
39118,Skeram Cultist,Whispers of the Old Gods,NEUTRAL,6,RARE,MINION,OG_339
39046,"Nat, the Darkfisher",Whispers of the Old Gods,NEUTRAL,2,LEGENDARY,MINION,OG_338
39041,Cyclopian Horror,Whispers of the Old Gods,NEUTRAL,4,EPIC,MINION,OG_337
39034,Shifting Shade,Whispers of the Old Gods,PRIEST,4,RARE,MINION,OG_335
39033,Hooded Acolyte,Whispers of the Old Gods,PRIEST,4,COMMON,MINION,OG_334
39026,Undercity Huckster,Whispers of the Old Gods,ROGUE,2,RARE,MINION,OG_330
39008,Master of Evolution,Whispers of the Old Gods,SHAMAN,4,RARE,MINION,OG_328
39003,Squirming Tentacle,Whispers of the Old Gods,NEUTRAL,3,COMMON,MINION,OG_327
39002,Duskboar,Whispers of the Old Gods,NEUTRAL,2,COMMON,MINION,OG_326
38985,Carrion Grub,Whispers of the Old Gods,HUNTER,3,COMMON,MINION,OG_325
38961,Polluted Hoarder,Whispers of the Old Gods,NEUTRAL,4,COMMON,MINION,OG_323
38960,Blackwater Pirate,Whispers of the Old Gods,NEUTRAL,4,RARE,MINION,OG_322
38958,Crazed Worshipper,Whispers of the Old Gods,NEUTRAL,5,EPIC,MINION,OG_321
38957,Midnight Drake,Whispers of the Old Gods,NEUTRAL,4,RARE,MINION,OG_320
38944,"Hogger, Doom of Elwynn",Whispers of the Old Gods,NEUTRAL,7,LEGENDARY,MINION,OG_318
38943,"Deathwing, Dragonlord",Whispers of the Old Gods,NEUTRAL,10,LEGENDARY,MINION,OG_317
38922,Herald Volazj,Whispers of the Old Gods,PRIEST,6,LEGENDARY,MINION,OG_316
38882,Dark Arakkoa,Whispers of the Old Gods,DRUID,6,COMMON,MINION,OG_293
38888,Cult Apothecary,Whispers of the Old Gods,NEUTRAL,5,COMMON,MINION,OG_295
38895,The Boogeymonster,Whispers of the Old Gods,NEUTRAL,8,LEGENDARY,MINION,OG_300
38897,Ancient Shieldbearer,Whispers of the Old Gods,WARRIOR,7,RARE,MINION,OG_301
38898,Usher of Souls,Whispers of the Old Gods,WARLOCK,5,COMMON,MINION,OG_302
38900,Cult Sorcerer,Whispers of the Old Gods,MAGE,2,RARE,MINION,OG_303
38876,Shadowcaster,Whispers of the Old Gods,ROGUE,5,EPIC,MINION,OG_291
38909,Giant Sand Worm,Whispers of the Old Gods,HUNTER,8,EPIC,MINION,OG_308
38911,Steward of Darkshire,Whispers of the Old Gods,PALADIN,3,RARE,MINION,OG_310
38913,A Light in the Darkness,Whispers of the Old Gods,PALADIN,2,COMMON,SPELL,OG_311
38914,N'Zoth's First Mate,Whispers of the Old Gods,WARRIOR,1,COMMON,MINION,OG_312
38916,Addled Grizzly,Whispers of the Old Gods,DRUID,3,RARE,MINION,OG_313
38918,Blood To Ichor,Whispers of the Old Gods,WARRIOR,1,RARE,SPELL,OG_314
38920,Bloodsail Cultist,Whispers of the Old Gods,WARRIOR,3,RARE,MINION,OG_315
38724,Stormcrack,Whispers of the Old Gods,SHAMAN,2,COMMON,SPELL,OG_206
38718,Mire Keeper,Whispers of the Old Gods,DRUID,4,RARE,MINION,OG_202
38545,Corrupted Seer,Whispers of the Old Gods,NEUTRAL,6,RARE,MINION,OG_161
38666,Forbidden Healing,Whispers of the Old Gods,PALADIN,0,EPIC,SPELL,OG_198
38433,Shadow Word: Horror,Whispers of the Old Gods,PRIEST,4,RARE,SPELL,OG_100
38429,Twilight Darkmender,Whispers of the Old Gods,PRIEST,5,RARE,MINION,OG_096
38426,Power Word: Tentacles,Whispers of the Old Gods,PRIEST,5,COMMON,SPELL,OG_094
38418,Cabalist's Tome,Whispers of the Old Gods,MAGE,5,EPIC,SPELL,OG_090
38414,Servant of Yogg-Saron,Whispers of the Old Gods,MAGE,5,RARE,MINION,OG_087
38413,Forbidden Flame,Whispers of the Old Gods,MAGE,0,EPIC,SPELL,OG_086
38412,Demented Frostcaller,Whispers of the Old Gods,MAGE,4,RARE,MINION,OG_085
38409,Twilight Flamecaller,Whispers of the Old Gods,MAGE,3,COMMON,MINION,OG_083
38408,Evolved Kobold,Whispers of the Old Gods,NEUTRAL,4,COMMON,MINION,OG_082
38407,Shatter,Whispers of the Old Gods,MAGE,2,COMMON,SPELL,OG_081
38403,"Xaril, Poisoned Mind",Whispers of the Old Gods,ROGUE,4,LEGENDARY,MINION,OG_080
38395,Thistle Tea,Whispers of the Old Gods,ROGUE,6,RARE,SPELL,OG_073
38393,Journey Below,Whispers of the Old Gods,ROGUE,1,RARE,SPELL,OG_072
38391,Bladed Cultist,Whispers of the Old Gods,ROGUE,1,COMMON,MINION,OG_070
38434,Forbidden Shaping,Whispers of the Old Gods,PRIEST,0,EPIC,SPELL,OG_101
38377,On the Hunt,Whispers of the Old Gods,HUNTER,1,COMMON,SPELL,OG_061
38337,Mark of Y'Shaarj,Whispers of the Old Gods,DRUID,2,COMMON,SPELL,OG_048
38334,Feral Rage,Whispers of the Old Gods,DRUID,3,COMMON,SPELL,OG_047
38329,Infest,Whispers of the Old Gods,HUNTER,3,RARE,SPELL,OG_045
38318,Fandral Staghelm,Whispers of the Old Gods,DRUID,4,LEGENDARY,MINION,OG_044
38312,"Y'Shaarj, Rage Unbound",Whispers of the Old Gods,NEUTRAL,10,LEGENDARY,MINION,OG_042
